"Network","ParkCode","ShortName","LongName","SiteCode","SiteName","Lat","Long","Type","CharacteristicName","DisplayName","DataName","Category","CategoryDisplay","Units","LowerPoint","UpperPoint","DataType","LowerDescription","UpperDescription","AssessmentDetails"
"NETN","MORR","Morristown","Morristown National Historical Park","NETN_MORR_SA00","East Primrose Brook",40.7701333,-74.5241167,"Stream","pH","pH","pH","physical","pH","pH units",6.5,8.5,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.5 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MORR","Morristown","Morristown National Historical Park","NETN_MORR_SA00","East Primrose Brook",40.7701333,-74.5241167,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","MORR","Morristown","Morristown National Historical Park","NETN_MORR_SA00","East Primrose Brook",40.7701333,-74.5241167,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,22,"numeric","NA","Acceptable Water Temperature is below 22 C.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MORR","Morristown","Morristown National Historical Park","NETN_MORR_SA00","East Primrose Brook",40.7701333,-74.5241167,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","MORR","Morristown","Morristown National Historical Park","NETN_MORR_SA00","East Primrose Brook",40.7701333,-74.5241167,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,50,"numeric","NA","Acceptable Turbidity is below 50 NTU.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SD00","Lower Crum Elbow Creek",41.7888333,-73.9455833,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SD00","Lower Crum Elbow Creek",41.7888333,-73.9455833,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.54,"numeric","NA","Acceptable Total Nitrogen is below 0.54 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SD00","Lower Crum Elbow Creek",41.7888333,-73.9455833,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,33,"numeric","NA","Acceptable Total Phosphorus is below 33 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SD00","Lower Crum Elbow Creek",41.7888333,-73.9455833,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SD00","Lower Crum Elbow Creek",41.7888333,-73.9455833,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SD00","Lower Crum Elbow Creek",41.7888333,-73.9455833,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SD00","Lower Crum Elbow Creek",41.7888333,-73.9455833,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SD00","Lower Crum Elbow Creek",41.7888333,-73.9455833,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SD00","Lower Crum Elbow Creek",41.7888333,-73.9455833,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",4,NA,"numeric","Acceptable Dissolved Oxygen is above 4 mgL.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SD00","Lower Crum Elbow Creek",41.7888333,-73.9455833,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SD00","Lower Crum Elbow Creek",41.7888333,-73.9455833,"Stream","pH","pH","pH","physical","pH","pH units",6.5,8.5,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.5 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SD00","Lower Crum Elbow Creek",41.7888333,-73.9455833,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SD00","Lower Crum Elbow Creek",41.7888333,-73.9455833,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SD00","Lower Crum Elbow Creek",41.7888333,-73.9455833,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SD00","Lower Crum Elbow Creek",41.7888333,-73.9455833,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SE00","Maritje Kill (Stream E)",41.7628667,-73.9204667,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SE00","Maritje Kill (Stream E)",41.7628667,-73.9204667,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.54,"numeric","NA","Acceptable Total Nitrogen is below 0.54 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SE00","Maritje Kill (Stream E)",41.7628667,-73.9204667,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,33,"numeric","NA","Acceptable Total Phosphorus is below 33 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SE00","Maritje Kill (Stream E)",41.7628667,-73.9204667,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SE00","Maritje Kill (Stream E)",41.7628667,-73.9204667,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SE00","Maritje Kill (Stream E)",41.7628667,-73.9204667,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SE00","Maritje Kill (Stream E)",41.7628667,-73.9204667,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SE00","Maritje Kill (Stream E)",41.7628667,-73.9204667,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SE00","Maritje Kill (Stream E)",41.7628667,-73.9204667,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",4,NA,"numeric","Acceptable Dissolved Oxygen is above 4 mgL.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SE00","Maritje Kill (Stream E)",41.7628667,-73.9204667,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SE00","Maritje Kill (Stream E)",41.7628667,-73.9204667,"Stream","pH","pH","pH","physical","pH","pH units",6.5,8.5,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.5 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SE00","Maritje Kill (Stream E)",41.7628667,-73.9204667,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SE00","Maritje Kill (Stream E)",41.7628667,-73.9204667,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SE00","Maritje Kill (Stream E)",41.7628667,-73.9204667,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SE00","Maritje Kill (Stream E)",41.7628667,-73.9204667,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SB00","Upper FDR Brook",41.77,-73.9383,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SB00","Upper FDR Brook",41.77,-73.9383,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.54,"numeric","NA","Acceptable Total Nitrogen is below 0.54 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SB00","Upper FDR Brook",41.77,-73.9383,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,33,"numeric","NA","Acceptable Total Phosphorus is below 33 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SB00","Upper FDR Brook",41.77,-73.9383,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SB00","Upper FDR Brook",41.77,-73.9383,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SB00","Upper FDR Brook",41.77,-73.9383,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SB00","Upper FDR Brook",41.77,-73.9383,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SB00","Upper FDR Brook",41.77,-73.9383,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SB00","Upper FDR Brook",41.77,-73.9383,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",4,NA,"numeric","Acceptable Dissolved Oxygen is above 4 mgL.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SB00","Upper FDR Brook",41.77,-73.9383,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SB00","Upper FDR Brook",41.77,-73.9383,"Stream","pH","pH","pH","physical","pH","pH units",6.5,8.5,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.5 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SB00","Upper FDR Brook",41.77,-73.9383,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SB00","Upper FDR Brook",41.77,-73.9383,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SB00","Upper FDR Brook",41.77,-73.9383,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SB00","Upper FDR Brook",41.77,-73.9383,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SF00","Fall Kill",41.7622833,-73.8996333,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SF00","Fall Kill",41.7622833,-73.8996333,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.54,"numeric","NA","Acceptable Total Nitrogen is below 0.54 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SF00","Fall Kill",41.7622833,-73.8996333,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,33,"numeric","NA","Acceptable Total Phosphorus is below 33 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SF00","Fall Kill",41.7622833,-73.8996333,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SF00","Fall Kill",41.7622833,-73.8996333,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SF00","Fall Kill",41.7622833,-73.8996333,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SF00","Fall Kill",41.7622833,-73.8996333,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SF00","Fall Kill",41.7622833,-73.8996333,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SF00","Fall Kill",41.7622833,-73.8996333,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",4,NA,"numeric","Acceptable Dissolved Oxygen is above 4 mgL.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SF00","Fall Kill",41.7622833,-73.8996333,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SF00","Fall Kill",41.7622833,-73.8996333,"Stream","pH","pH","pH","physical","pH","pH units",6.5,8.5,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.5 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SF00","Fall Kill",41.7622833,-73.8996333,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SF00","Fall Kill",41.7622833,-73.8996333,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SF00","Fall Kill",41.7622833,-73.8996333,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SF00","Fall Kill",41.7622833,-73.8996333,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SA00","Lower FDR Brook",41.7642,-73.93975,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SA00","Lower FDR Brook",41.7642,-73.93975,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.54,"numeric","NA","Acceptable Total Nitrogen is below 0.54 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SA00","Lower FDR Brook",41.7642,-73.93975,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,33,"numeric","NA","Acceptable Total Phosphorus is below 33 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SA00","Lower FDR Brook",41.7642,-73.93975,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SA00","Lower FDR Brook",41.7642,-73.93975,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SA00","Lower FDR Brook",41.7642,-73.93975,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SA00","Lower FDR Brook",41.7642,-73.93975,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SA00","Lower FDR Brook",41.7642,-73.93975,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SA00","Lower FDR Brook",41.7642,-73.93975,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",4,NA,"numeric","Acceptable Dissolved Oxygen is above 4 mgL.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SA00","Lower FDR Brook",41.7642,-73.93975,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SA00","Lower FDR Brook",41.7642,-73.93975,"Stream","pH","pH","pH","physical","pH","pH units",6.5,8.5,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.5 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SA00","Lower FDR Brook",41.7642,-73.93975,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SA00","Lower FDR Brook",41.7642,-73.93975,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SA00","Lower FDR Brook",41.7642,-73.93975,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SA00","Lower FDR Brook",41.7642,-73.93975,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SC00","Upper Crum Elbow Creek",41.7955,-73.9391,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SC00","Upper Crum Elbow Creek",41.7955,-73.9391,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.54,"numeric","NA","Acceptable Total Nitrogen is below 0.54 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SC00","Upper Crum Elbow Creek",41.7955,-73.9391,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,33,"numeric","NA","Acceptable Total Phosphorus is below 33 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SC00","Upper Crum Elbow Creek",41.7955,-73.9391,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SC00","Upper Crum Elbow Creek",41.7955,-73.9391,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SC00","Upper Crum Elbow Creek",41.7955,-73.9391,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SC00","Upper Crum Elbow Creek",41.7955,-73.9391,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
